Insertion sort,Selection sort,Bubble sort,Merge sort,Quick sort (improved),Counting sort,Heap sort,Radix sort
64.08675408363342,36.066049575805664,114.85582566261292,0.08649992942810059,0.46575474739074707,0.011966943740844727,0.1526346206665039,0.05681133270263672
63.941683530807495,36.1386833190918,113.12300610542297,0.08277392387390137,0.4627201557159424,0.01196908950805664,0.154587984085083,0.054894208908081055
77.51411437988281,43.860259771347046,133.93801951408386,0.10135817527770996,0.5538506507873535,0.01638317108154297,0.18243169784545898,0.08442974090576172
64.5609233379364,36.91114783287048,114.37240290641785,0.08178162574768066,0.4557838439941406,0.012008190155029297,0.15558481216430664,0.05385732650756836
72.26706504821777,39.59028124809265,125.66591167449951,0.08481383323669434,0.4667527675628662,0.011968374252319336,0.15259122848510742,0.05385708808898926
66.46815061569214,36.77727174758911,117.1347804069519,0.08581352233886719,0.48470449447631836,0.011926412582397461,0.15852928161621094,0.0578460693359375
66.0103588104248,36.66648864746094,116.23201823234558,0.10966253280639648,0.4857001304626465,0.013963937759399414,0.16156816482543945,0.05684828758239746
65.1880476474762,36.00371217727661,114.30799865722656,0.08282232284545898,0.47373199462890625,0.011968135833740234,0.15259242057800293,0.052858591079711914
70.60967302322388,37.06440258026123,115.20434021949768,0.08680987358093262,0.4627199172973633,0.011969566345214844,0.15064191818237305,0.05484962463378906
65.63007092475891,38.113895416259766,123.84342694282532,0.08576822280883789,0.4638028144836426,0.011967658996582031,0.16057038307189941,0.053855180740356445
